unix_ms,node_id,broadcast_hello_cycles,broadcast_topo_cycles,process_packet_hello_cycles,process_packet_topo_cycles,calc_state_mds_total_cycles,calc_state_kabsch_cycles,calc_state_mds_iter_cycles,calc_state_routing_update_cycles,calc_state_build_neighbors_cycles,update_screen_mds_cycles,update_screen_table_cycles,broadcast_hello_ns,broadcast_topo_ns,process_packet_hello_ns,process_packet_topo_ns,calc_state_mds_total_ns,calc_state_kabsch_ns,calc_state_mds_iter_ns,calc_state_routing_update_ns,calc_state_build_neighbors_ns,update_screen_mds_ns,update_screen_table_ns
1782670119784,9,68263,32314,70535,5726,7224160,72207,7125220,455212,86597,0,0,426643.750,201962.500,440843.750,35787.500,45151000.000,451293.750,44532625.000,2845075.000,541231.250,0.000,0.000
1782670119792,3,75678,34567,68631,100289,7473719,86470,7363286,427918,86657,18210964,0,472987.500,216043.750,428943.750,626806.250,46710743.750,540437.500,46020537.500,2674487.500,541606.250,113818525.000,0.000
1782670119809,8,74900,34688,70527,5278,7355404,70151,7260418,328190,84433,0,0,468125.000,216800.000,440793.750,32987.500,45971275.000,438443.750,45377612.500,2051187.500,527706.250,0.000,0.000
1782670119819,8,74900,34688,70527,5278,7355404,70151,7260418,328190,84433,0,0,468125.000,216800.000,440793.750,32987.500,45971275.000,438443.750,45377612.500,2051187.500,527706.250,0.000,0.000
1782670119827,5,72647,35154,70337,96922,7407288,72207,7309624,305184,82865,18458025,8933774,454043.750,219712.500,439606.250,605762.500,46295550.000,451293.750,45685150.000,1907400.000,517906.250,115362656.250,55836087.500
1782670119842,8,74900,34688,70527,5278,7628490,70151,7531612,304534,83813,0,0,468125.000,216800.000,440793.750,32987.500,47678062.500,438443.750,47072575.000,1903337.500,523831.250,0.000,0.000
1782670119856,8,74900,34688,70527,5278,7628490,70151,7531612,304534,83813,0,0,468125.000,216800.000,440793.750,32987.500,47678062.500,438443.750,47072575.000,1903337.500,523831.250,0.000,0.000
1782670119860,9,68263,32314,70535,5726,7476596,72207,7375764,312995,83471,0,0,426643.750,201962.500,440843.750,35787.500,46728725.000,451293.750,46098525.000,1956218.750,521693.750,0.000,0.000
1782670119879,8,74900,34688,70527,5278,7502426,70151,7405532,308739,83167,0,0,468125.000,216800.000,440793.750,32987.500,46890162.500,438443.750,46284575.000,1929618.750,519793.750,0.000,0.000
1782670119890,8,74900,34688,70527,5278,7502426,70151,7405532,308739,83167,0,0,468125.000,216800.000,440793.750,32987.500,46890162.500,438443.750,46284575.000,1929618.750,519793.750,0.000,0.000
1782670119906,6,72717,34361,67913,102135,7534236,68941,7437944,315738,83531,0,0,454481.250,214756.250,424456.250,638343.750,47088975.000,430881.250,46487150.000,1973362.500,522068.750,0.000,0.000
1782670119916,6,72717,34361,67913,102135,7534236,68941,7437944,315738,83531,0,0,454481.250,214756.250,424456.250,638343.750,47088975.000,430881.250,46487150.000,1973362.500,522068.750,0.000,0.000
1782670119937,6,72717,34361,67913,102135,7380112,68941,7286328,325070,82901,0,0,454481.250,214756.250,424456.250,638343.750,46125700.000,430881.250,45539550.000,2031687.500,518131.250,0.000,0.000
1782670119948,6,72717,34361,67913,102135,7380112,68941,7286328,325070,82901,0,0,454481.250,214756.250,424456.250,638343.750,46125700.000,430881.250,45539550.000,2031687.500,518131.250,0.000,0.000
1782670119969,6,72717,34361,67913,102135,7550910,68941,7455864,311056,81897,0,0,454481.250,214756.250,424456.250,638343.750,47193187.500,430881.250,46599150.000,1944100.000,511856.250,0.000,0.000
1782670119983,6,72717,34361,67913,102135,7550910,68941,7455864,311056,81897,0,0,454481.250,214756.250,424456.250,638343.750,47193187.500,430881.250,46599150.000,1944100.000,511856.250,0.000,0.000
1782670120058,6,72717,34361,67913,102135,7410602,68941,7317448,396113,82901,0,0,454481.250,214756.250,424456.250,638343.750,46316262.500,430881.250,45734050.000,2475706.250,518131.250,0.000,0.000
1782670120071,6,72717,34361,67913,102135,7410602,68941,7317448,396113,82901,0,0,454481.250,214756.250,424456.250,638343.750,46316262.500,430881.250,45734050.000,2475706.250,518131.250,0.000,0.000
1782670120097,6,67958,35122,67913,14835,7927790,68941,7832744,585684,82901,0,0,424737.500,219512.500,424456.250,92718.750,49548687.500,430881.250,48954650.000,3660525.000,518131.250,0.000,0.000
1782670120109,6,67958,35122,67913,7431,7927790,68941,7832744,585684,82901,0,0,424737.500,219512.500,424456.250,46443.750,49548687.500,430881.250,48954650.000,3660525.000,518131.250,0.000,0.000
1782670120246,7,74509,35879,69075,80640,7381126,68947,7286708,310412,96467,0,0,465681.250,224243.750,431718.750,504000.000,46132037.500,430918.750,45541925.000,1940075.000,602918.750,0.000,0.000
1782670120251,2,74999,34638,203041,93759,7242819,67318,7153430,451144,85429,0,0,468743.750,216487.500,1269006.250,585993.750,45267618.750,420737.500,44708937.500,2819650.000,533931.250,0.000,0.000
1782670120257,7,74509,35879,69075,80640,7381126,68947,7286708,310412,96467,0,0,465681.250,224243.750,431718.750,504000.000,46132037.500,430918.750,45541925.000,1940075.000,602918.750,0.000,0.000
1782670120278,7,37179,35879,69075,80640,7560386,68947,7464088,313904,83683,0,0,232368.750,224243.750,431718.750,504000.000,47252412.500,430918.750,46650550.000,1961900.000,523018.750,0.000,0.000
1782670120290,7,37179,35879,69075,80640,7560386,68947,7464088,313904,83683,0,0,232368.750,224243.750,431718.750,504000.000,47252412.500,430918.750,46650550.000,1961900.000,523018.750,0.000,0.000
1782670120315,2,74999,34638,203041,93759,7352449,67318,7260546,320706,84755,0,0,468743.750,216487.500,1269006.250,585993.750,45952806.250,420737.500,45378412.500,2004412.500,529718.750,0.000,0.000
1782670120315,7,37179,35879,69075,80640,7382370,68947,7288562,329538,78763,0,0,232368.750,224243.750,431718.750,504000.000,46139812.500,430918.750,45553512.500,2059612.500,492268.750,0.000,0.000
1782670120326,2,74999,34638,203041,93759,7352449,67318,7260546,320706,84755,0,0,468743.750,216487.500,1269006.250,585993.750,45952806.250,420737.500,45378412.500,2004412.500,529718.750,0.000,0.000
1782670120328,7,37179,35879,69075,80640,7382370,68947,7288562,329538,78763,0,0,232368.750,224243.750,431718.750,504000.000,46139812.500,430918.750,45553512.500,2059612.500,492268.750,0.000,0.000
1782670120353,5,73302,35154,70337,96922,7407288,72207,7309624,305184,82865,18458025,8933774,458137.500,219712.500,439606.250,605762.500,46295550.000,451293.750,45685150.000,1907400.000,517906.250,115362656.250,55836087.500
1782670120356,2,74999,34638,203041,93759,7214695,67318,7125306,314372,68387,0,0,468743.750,216487.500,1269006.250,585993.750,45091843.750,420737.500,44533162.500,1964825.000,427418.750,0.000,0.000
1782670120365,2,74999,34638,203041,93759,7214695,67318,7125306,314372,68387,0,0,468743.750,216487.500,1269006.250,585993.750,45091843.750,420737.500,44533162.500,1964825.000,427418.750,0.000,0.000
1782670120383,9,68263,32314,70535,5726,7476596,72207,7375764,312995,83471,0,0,426643.750,201962.500,440843.750,35787.500,46728725.000,451293.750,46098525.000,1956218.750,521693.750,0.000,0.000
1782670120393,2,74999,34638,203041,90695,7359329,67318,7266798,315122,84557,0,0,468743.750,216487.500,1269006.250,566843.750,45995806.250,420737.500,45417487.500,1969512.500,528481.250,0.000,0.000
1782670120400,7,37179,35879,69075,70525,7652269,68947,7557234,307755,84615,0,0,232368.750,224243.750,431718.750,440781.250,47826681.250,430918.750,47232712.500,1923468.750,528843.750,0.000,0.000
1782670120421,8,74900,34688,70527,5278,7543654,70151,7446774,314449,83167,0,0,468125.000,216800.000,440793.750,32987.500,47147837.500,438443.750,46542337.500,1965306.250,519793.750,0.000,0.000
1782670120428,5,73302,35154,70337,96922,7523376,72207,7425082,314271,96159,18458025,8933774,458137.500,219712.500,439606.250,605762.500,47021100.000,451293.750,46406762.500,1964193.750,600993.750,115362656.250,55836087.500
1782670120438,7,37179,35879,69075,8225,7552712,68947,7458308,292393,59906,0,0,232368.750,224243.750,431718.750,51406.250,47204450.000,430918.750,46614425.000,1827456.250,374412.500,0.000,0.000
1782670120438,8,56379,34688,70527,60598,7543654,70151,7446774,314449,83167,0,0,352368.750,216800.000,440793.750,378737.500,47147837.500,438443.750,46542337.500,1965306.250,519793.750,0.000,0.000
1782670120449,5,73302,35154,70337,18904,7523376,72207,7425082,314271,96159,18458025,8933774,458137.500,219712.500,439606.250,118150.000,47021100.000,451293.750,46406762.500,1964193.750,600993.750,115362656.250,55836087.500
1782670120450,2,74999,34638,203041,90695,7359329,67318,7266798,315122,84557,0,0,468743.750,216487.500,1269006.250,566843.750,45995806.250,420737.500,45417487.500,1969512.500,528481.250,0.000,0.000
1782670120458,9,68263,32314,70535,5726,7661116,72207,7562182,416489,86575,0,0,426643.750,201962.500,440843.750,35787.500,47881975.000,451293.750,47263637.500,2603056.250,541093.750,0.000,0.000
1782670120458,7,37179,35879,69075,8225,7552712,68947,7458308,292393,59906,0,0,232368.750,224243.750,431718.750,51406.250,47204450.000,430918.750,46614425.000,1827456.250,374412.500,0.000,0.000
1782670120474,9,68263,32314,70535,95079,7661116,72207,7562182,416489,86575,0,0,426643.750,201962.500,440843.750,594243.750,47881975.000,451293.750,47263637.500,2603056.250,541093.750,0.000,0.000
1782670120477,8,56379,34688,70527,93077,7359464,72211,7260524,312756,85460,0,0,352368.750,216800.000,440793.750,581731.250,45996650.000,451318.750,45378275.000,1954725.000,534125.000,0.000,0.000
1782670120498,5,73302,35154,70337,89721,7374144,72207,7276460,319212,83809,18354514,8933774,458137.500,219712.500,439606.250,560756.250,46088400.000,451293.750,45477875.000,1995075.000,523806.250,114715712.500,55836087.500
1782670120504,8,56379,34688,70527,93077,7359464,72211,7260524,312756,85460,0,0,352368.750,216800.000,440793.750,581731.250,45996650.000,451318.750,45378275.000,1954725.000,534125.000,0.000,0.000
1782670120516,9,75514,32314,70535,95079,7241834,71581,7143520,326698,85766,0,0,471962.500,201962.500,440843.750,594243.750,45261462.500,447381.250,44647000.000,2041862.500,536037.500,0.000,0.000
1782670120531,9,75514,32314,70535,95079,7241834,71581,7143520,326698,85766,0,0,471962.500,201962.500,440843.750,594243.750,45261462.500,447381.250,44647000.000,2041862.500,536037.500,0.000,0.000
1782670120561,3,75678,34567,68631,100289,7473719,86470,7363286,427918,86657,18238582,0,472987.500,216043.750,428943.750,626806.250,46710743.750,540437.500,46020537.500,2674487.500,541606.250,113991137.500,0.000
1782670120591,3,75678,34567,68631,100289,7830147,86470,7720976,317240,184522,18238582,0,472987.500,216043.750,428943.750,626806.250,48938418.750,540437.500,48256100.000,1982750.000,1153262.500,113991137.500,0.000
1782670120612,3,75678,34567,68631,90529,7830147,86470,7720976,317240,184522,18238582,0,472987.500,216043.750,428943.750,565806.250,48938418.750,540437.500,48256100.000,1982750.000,1153262.500,113991137.500,0.000
1782670120614,2,74999,34638,203041,90695,7483761,67318,7393124,309422,62235,0,0,468743.750,216487.500,1269006.250,566843.750,46773506.250,420737.500,46207025.000,1933887.500,388968.750,0.000,0.000
1782670120616,9,75514,32314,70535,95079,7407090,72207,7308140,305853,86711,0,0,471962.500,201962.500,440843.750,594243.750,46294312.500,451293.750,45675875.000,1911581.250,541943.750,0.000,0.000
1782670120621,7,37179,35879,69075,8225,7572226,72207,7474562,439263,83009,0,0,232368.750,224243.750,431718.750,51406.250,47326412.500,451293.750,46716012.500,2745393.750,518806.250,0.000,0.000
1782670120621,1,68227,36407,71229,97005,7860633,86470,7750844,317528,100491,0,0,426418.750,227543.750,445181.250,606281.250,49128956.250,540437.500,48442775.000,1984550.000,628068.750,0.000,0.000
1782670120640,1,68227,36407,71229,97005,7860633,86470,7750844,317528,100491,0,0,426418.750,227543.750,445181.250,606281.250,49128956.250,540437.500,48442775.000,1984550.000,628068.750,0.000,0.000
1782670120640,7,37179,35879,69075,8225,7572226,72207,7474562,439263,83009,0,0,232368.750,224243.750,431718.750,51406.250,47326412.500,451293.750,46716012.500,2745393.750,518806.250,0.000,0.000
1782670120640,2,74999,34638,203041,90695,7483761,67318,7393124,309422,62235,0,0,468743.750,216487.500,1269006.250,566843.750,46773506.250,420737.500,46207025.000,1933887.500,388968.750,0.000,0.000
1782670120640,9,75514,32314,70535,95079,7407090,72207,7308140,305853,86711,0,0,471962.500,201962.500,440843.750,594243.750,46294312.500,451293.750,45675875.000,1911581.250,541943.750,0.000,0.000
1782670120658,9,75514,32314,70535,95079,7407090,72207,7308140,305853,86711,0,0,471962.500,201962.500,440843.750,594243.750,46294312.500,451293.750,45675875.000,1911581.250,541943.750,0.000,0.000
1782670120674,6,67958,35122,67913,7431,7510330,70291,7413322,312739,82901,0,0,424737.500,219512.500,424456.250,46443.750,46939562.500,439318.750,46333262.500,1954618.750,518131.250,0.000,0.000
1782670120680,2,74999,34638,203041,90695,7394109,67318,7304720,318226,83927,0,0,468743.750,216487.500,1269006.250,566843.750,46213181.250,420737.500,45654500.000,1988912.500,524543.750,0.000,0.000
1782670120685,6,67958,35122,67913,7431,7510330,70291,7413322,312739,82901,0,0,424737.500,219512.500,424456.250,46443.750,46939562.500,439318.750,46333262.500,1954618.750,518131.250,0.000,0.000
1782670120687,1,68227,36407,71229,97005,7444357,86470,7333296,315362,83621,0,0,426418.750,227543.750,445181.250,606281.250,46527231.250,540437.500,45833100.000,1971012.500,522631.250,0.000,0.000
1782670120687,5,73302,35154,70337,89721,7534184,72207,7435890,312136,83495,18354514,8933774,458137.500,219712.500,439606.250,560756.250,47088650.000,451293.750,46474312.500,1950850.000,521843.750,114715712.500,55836087.500
1782670120697,2,37329,34638,203041,5703,7394109,67318,7304720,318226,83927,0,0,233306.250,216487.500,1269006.250,35643.750,46213181.250,420737.500,45654500.000,1988912.500,524543.750,0.000,0.000
1782670120699,1,100092,36407,71229,97005,7444357,86470,7333296,315362,83621,0,0,625575.000,227543.750,445181.250,606281.250,46527231.250,540437.500,45833100.000,1971012.500,522631.250,0.000,0.000
1782670120710,6,67958,35122,67913,7431,7382910,68941,7288478,309260,81145,0,0,424737.500,219512.500,424456.250,46443.750,46143187.500,430881.250,45552987.500,1932875.000,507156.250,0.000,0.000
1782670120712,7,37179,35879,69075,8433,7577188,68947,7480890,325396,79399,0,0,232368.750,224243.750,431718.750,52706.250,47357425.000,430918.750,46755562.500,2033725.000,496243.750,0.000,0.000
1782670120722,6,67958,35122,67913,7431,7382910,68941,7288478,309260,81145,0,0,424737.500,219512.500,424456.250,46443.750,46143187.500,430881.250,45552987.500,1932875.000,507156.250,0.000,0.000
1782670120726,7,37179,35879,69075,101922,7577188,68947,7480890,325396,79399,0,0,232368.750,224243.750,431718.750,637012.500,47357425.000,430918.750,46755562.500,2033725.000,496243.750,0.000,0.000
1782670120741,9,75514,32314,70535,95079,7381538,72207,7282588,309583,83471,0,0,471962.500,201962.500,440843.750,594243.750,46134612.500,451293.750,45516175.000,1934893.750,521693.750,0.000,0.000
1782670120750,5,73302,35154,70337,89721,7534184,72207,7435890,312136,83495,18354514,8933774,458137.500,219712.500,439606.250,560756.250,47088650.000,451293.750,46474312.500,1950850.000,521843.750,114715712.500,55836087.500
1782670120766,7,37179,35879,69075,101922,7627914,68947,7532232,308858,83639,0,0,232368.750,224243.750,431718.750,637012.500,47674462.500,430918.750,47076450.000,1930362.500,522743.750,0.000,0.000
1782670120766,9,75514,32314,70535,68511,7381538,72207,7282588,309583,83471,0,0,471962.500,201962.500,440843.750,428193.750,46134612.500,451293.750,45516175.000,1934893.750,521693.750,0.000,0.000
1782670120781,2,37329,34638,203041,103241,7641113,85206,7532588,318182,95557,0,0,233306.250,216487.500,1269006.250,645256.250,47756956.250,532537.500,47078675.000,1988637.500,597231.250,0.000,0.000
1782670120792,7,37560,35879,69075,101922,7627914,68947,7532232,308858,83639,0,0,234750.000,224243.750,431718.750,637012.500,47674462.500,430918.750,47076450.000,1930362.500,522743.750,0.000,0.000
1782670120799,5,73302,35154,70337,89721,7524734,68951,7429678,308720,82865,18354514,8933774,458137.500,219712.500,439606.250,560756.250,47029587.500,430943.750,46435487.500,1929500.000,517906.250,114715712.500,55836087.500
1782670120799,1,100092,36407,71229,97005,7564207,86470,7453144,294866,89752,0,0,625575.000,227543.750,445181.250,606281.250,47276293.750,540437.500,46582150.000,1842912.500,560950.000,0.000,0.000
1782670120801,6,67958,35122,67913,7431,8365320,72197,8267666,315710,82901,0,0,424737.500,219512.500,424456.250,46443.750,52283250.000,451231.250,51672912.500,1973187.500,518131.250,0.000,0.000
1782670120810,9,75514,32314,70535,98637,7672970,72207,7574666,309464,84101,0,0,471962.500,201962.500,440843.750,616481.250,47956062.500,451293.750,47341662.500,1934150.000,525631.250,0.000,0.000
1782670120810,2,37329,34638,203041,100177,7641113,85206,7532588,318182,95557,0,0,233306.250,216487.500,1269006.250,626106.250,47756956.250,532537.500,47078675.000,1988637.500,597231.250,0.000,0.000
1782670120816,6,67958,35122,67913,7591,8365320,72197,8267666,315710,82901,0,0,424737.500,219512.500,424456.250,47443.750,52283250.000,451231.250,51672912.500,1973187.500,518131.250,0.000,0.000
1782670120816,5,73302,35154,70337,130918,7524734,68951,7429678,308720,82865,18354514,8933774,458137.500,219712.500,439606.250,818237.500,47029587.500,430943.750,46435487.500,1929500.000,517906.250,114715712.500,55836087.500
1782670120823,1,100092,36407,71229,97005,7564207,86470,7453144,294866,89752,0,0,625575.000,227543.750,445181.250,606281.250,47276293.750,540437.500,46582150.000,1842912.500,560950.000,0.000,0.000
1782670120824,9,75514,32314,70535,99903,7672970,72207,7574666,309464,84101,0,0,471962.500,201962.500,440843.750,624393.750,47956062.500,451293.750,47341662.500,1934150.000,525631.250,0.000,0.000
1782670120824,3,75678,34567,68631,90529,7587305,206766,7356568,327982,85328,18238582,0,472987.500,216043.750,428943.750,565806.250,47420656.250,1292287.500,45978550.000,2049887.500,533300.000,113991137.500,0.000
1782670120850,2,37329,34638,203041,100177,7450003,67318,7358716,470791,86955,0,0,233306.250,216487.500,1269006.250,626106.250,46562518.750,420737.500,45991975.000,2942443.750,543468.750,0.000,0.000
1782670120850,3,73229,34567,68631,90529,7587305,206766,7356568,327982,85328,18238582,0,457681.250,216043.750,428943.750,565806.250,47420656.250,1292287.500,45978550.000,2049887.500,533300.000,113991137.500,0.000
1782670120856,6,67958,35122,67913,100212,7420338,68941,7327184,312292,82561,0,0,424737.500,219512.500,424456.250,626325.000,46377112.500,430881.250,45794900.000,1951825.000,516006.250,0.000,0.000
1782670120856,1,100092,36407,71229,97005,8101475,67318,8010828,319696,83089,0,0,625575.000,227543.750,445181.250,606281.250,50634218.750,420737.500,50067675.000,1998100.000,519306.250,0.000,0.000
1782670120868,6,67958,35122,67913,100212,7420338,68941,7327184,312292,82561,0,0,424737.500,219512.500,424456.250,626325.000,46377112.500,430881.250,45794900.000,1951825.000,516006.250,0.000,0.000
1782670120868,3,73229,34567,68631,90529,7587305,206766,7356568,327982,85328,18363268,0,457681.250,216043.750,428943.750,565806.250,47420656.250,1292287.500,45978550.000,2049887.500,533300.000,114770425.000,0.000
1782670120877,7,37560,35879,69075,10869,7760178,68947,7664496,312707,86845,0,0,234750.000,224243.750,431718.750,67931.250,48501112.500,430918.750,47903100.000,1954418.750,542781.250,0.000,0.000
1782670120890,6,67958,35122,67913,100212,8061274,68941,7966876,305674,82903,0,0,424737.500,219512.500,424456.250,626325.000,50382962.500,430881.250,49792975.000,1910462.500,518143.750,0.000,0.000
1782670120897,5,73302,35154,70337,101549,7700900,68951,7606492,311803,112920,18287640,8933774,458137.500,219712.500,439606.250,634681.250,48130625.000,430943.750,47540575.000,1948768.750,705750.000,114297750.000,55836087.500
1782670120897,3,73229,34567,68631,90529,7627919,115762,7488838,320908,84501,18363268,0,457681.250,216043.750,428943.750,565806.250,47674493.750,723512.500,46805237.500,2005675.000,528131.250,114770425.000,0.000
1782670120908,2,37329,34638,203041,5828,7450003,67318,7358716,470791,86955,0,0,233306.250,216487.500,1269006.250,36425.000,46562518.750,420737.500,45991975.000,2942443.750,543468.750,0.000,0.000
1782670120915,9,75514,32314,70535,99903,7350040,70147,7253164,314928,269779,0,0,471962.500,201962.500,440843.750,624393.750,45937750.000,438418.750,45332275.000,1968300.000,1686118.750,0.000,0.000
1782670120916,3,73229,34567,68631,5136,7627919,115762,7488838,320908,84501,18363268,0,457681.250,216043.750,428943.750,32100.000,47674493.750,723512.500,46805237.500,2005675.000,528131.250,114770425.000,0.000
1782670120916,1,100092,36407,71229,5135,8101475,67318,8010828,319696,83089,0,0,625575.000,227543.750,445181.250,32093.750,50634218.750,420737.500,50067675.000,1998100.000,519306.250,0.000,0.000
1782670120918,5,73302,35154,70337,95887,7556156,96625,7433426,305837,82865,18287640,8933774,458137.500,219712.500,439606.250,599293.750,47225975.000,603906.250,46458912.500,1911481.250,517906.250,114297750.000,55836087.500
1782670120937,9,75514,32314,70535,6825,7350040,70147,7253164,314928,269779,0,0,471962.500,201962.500,440843.750,42656.250,45937750.000,438418.750,45332275.000,1968300.000,1686118.750,0.000,0.000
1782670120937,5,73302,33923,70337,19832,7556156,96625,7433426,305837,82865,18287640,8933774,458137.500,212018.750,439606.250,123950.000,47225975.000,603906.250,46458912.500,1911481.250,517906.250,114297750.000,55836087.500
1782670120942,2,37329,34638,203041,100277,7490565,88260,7379612,474402,86695,0,0,233306.250,216487.500,1269006.250,626731.250,46816031.250,551625.000,46122575.000,2965012.500,541843.750,0.000,0.000
1782670120947,1,100092,36407,71229,5135,7565005,86470,7452696,326474,84521,0,0,625575.000,227543.750,445181.250,32093.750,47281281.250,540437.500,46579350.000,2040462.500,528256.250,0.000,0.000
1782670120949,6,67958,35122,67913,101549,8061274,68941,7966876,305674,82903,0,0,424737.500,219512.500,424456.250,634681.250,50382962.500,430881.250,49792975.000,1910462.500,518143.750,0.000,0.000
1782670120970,5,73354,33923,70337,92039,7640938,72207,7543274,302038,83154,18287640,8933774,458462.500,212018.750,439606.250,575243.750,47755862.500,451293.750,47145462.500,1887737.500,519712.500,114297750.000,55836087.500
1782670120980,2,37329,34638,203041,100277,7490565,88260,7379612,474402,86695,0,0,233306.250,216487.500,1269006.250,626731.250,46816031.250,551625.000,46122575.000,2965012.500,541843.750,0.000,0.000
1782670120980,1,100092,36407,71229,5135,7565005,86470,7452696,326474,84521,0,0,625575.000,227543.750,445181.250,32093.750,47281281.250,540437.500,46579350.000,2040462.500,528256.250,0.000,0.000
1782670120982,3,73229,34567,68631,5136,7627919,115762,7488838,320908,84501,18435862,0,457681.250,216043.750,428943.750,32100.000,47674493.750,723512.500,46805237.500,2005675.000,528131.250,115224137.500,0.000
1782670121006,6,67958,35122,67913,101549,7400292,68941,7307138,313265,82901,0,0,424737.500,219512.500,424456.250,634681.250,46251825.000,430881.250,45669612.500,1957906.250,518131.250,0.000,0.000
1782670121015,1,100092,36407,71229,5135,7418929,86470,7309116,320864,81819,0,0,625575.000,227543.750,445181.250,32093.750,46368306.250,540437.500,45681975.000,2005400.000,511368.750,0.000,0.000
1782670121027,6,70848,35122,67913,101549,7400292,68941,7307138,313265,82901,0,0,442800.000,219512.500,424456.250,634681.250,46251825.000,430881.250,45669612.500,1957906.250,518131.250,0.000,0.000
1782670121040,3,73229,34567,68631,5136,8059077,85842,7949286,315042,83685,18435862,0,457681.250,216043.750,428943.750,32100.000,50369231.250,536512.500,49683037.500,1969012.500,523031.250,115224137.500,0.000
1782670121040,9,75514,32314,70535,126159,7388282,71569,7289350,479546,84097,0,0,471962.500,201962.500,440843.750,788493.750,46176762.500,447306.250,45558437.500,2997162.500,525606.250,0.000,0.000
1782670121057,3,73229,34567,68631,5136,8059077,85842,7949286,315042,83685,18435862,0,457681.250,216043.750,428943.750,32100.000,50369231.250,536512.500,49683037.500,1969012.500,523031.250,115224137.500,0.000
1782670121062,9,75514,32314,70535,126159,7388282,71569,7289350,479546,84097,0,0,471962.500,201962.500,440843.750,788493.750,46176762.500,447306.250,45558437.500,2997162.500,525606.250,0.000,0.000
1782670121073,1,100092,36407,71229,5135,7418929,86470,7309116,320864,81819,0,0,625575.000,227543.750,445181.250,32093.750,46368306.250,540437.500,45681975.000,2005400.000,511368.750,0.000,0.000
1782670121117,9,75514,32314,70535,126159,7226226,70147,7130598,459430,87383,0,0,471962.500,201962.500,440843.750,788493.750,45163912.500,438418.750,44566237.500,2871437.500,546143.750,0.000,0.000
1782670121122,1,100092,32180,71229,5135,7843525,86470,7731216,325300,84521,0,0,625575.000,201125.000,445181.250,32093.750,49022031.250,540437.500,48320100.000,2033125.000,528256.250,0.000,0.000
1782670121134,1,100092,32180,71229,74169,7843525,86470,7731216,325300,84521,0,0,625575.000,201125.000,445181.250,463556.250,49022031.250,540437.500,48320100.000,2033125.000,528256.250,0.000,0.000
1782670121136,9,75514,32314,70535,126159,7226226,70147,7130598,459430,87383,0,0,471962.500,201962.500,440843.750,788493.750,45163912.500,438418.750,44566237.500,2871437.500,546143.750,0.000,0.000
1782670121156,5,73354,33923,70337,92039,7640938,72207,7543274,302038,83154,18287640,8933774,458462.500,212018.750,439606.250,575243.750,47755862.500,451293.750,47145462.500,1887737.500,519712.500,114297750.000,55836087.500
1782670121167,1,100092,32180,71229,74169,7658655,86470,7548236,335200,84437,0,0,625575.000,201125.000,445181.250,463556.250,47866593.750,540437.500,47176475.000,2095000.000,527731.250,0.000,0.000
1782670121167,5,73354,33923,70337,92039,7640938,72207,7543274,302038,83154,18441185,8933774,458462.500,212018.750,439606.250,575243.750,47755862.500,451293.750,47145462.500,1887737.500,519712.500,115257406.250,55836087.500
1782670121195,5,73354,33923,70337,92039,7380550,72207,7282872,312132,83495,18441185,8933774,458462.500,212018.750,439606.250,575243.750,46128437.500,451293.750,45517950.000,1950825.000,521843.750,115257406.250,55836087.500
1782670121220,1,100092,32180,71229,80699,7658655,86470,7548236,335200,84437,0,0,625575.000,201125.000,445181.250,504368.750,47866593.750,540437.500,47176475.000,2095000.000,527731.250,0.000,0.000
1782670121231,9,69467,32314,70535,126159,7486070,72207,7388398,512752,87803,0,0,434168.750,201962.500,440843.750,788493.750,46787937.500,451293.750,46177487.500,3204700.000,548768.750,0.000,0.000
1782670121251,1,72061,32180,71229,80699,7562947,112266,7426716,471734,86665,0,0,450381.250,201125.000,445181.250,504368.750,47268418.750,701662.500,46416975.000,2948337.500,541656.250,0.000,0.000
1782670121252,9,69467,32314,70535,126159,7486070,72207,7388398,512752,87803,0,0,434168.750,201962.500,440843.750,788493.750,46787937.500,451293.750,46177487.500,3204700.000,548768.750,0.000,0.000
1782670121261,3,73229,34567,68631,5136,7687011,86470,7577222,320390,83824,18435862,0,457681.250,216043.750,428943.750,32100.000,48043818.750,540437.500,47357637.500,2002437.500,523900.000,115224137.500,0.000
1782670121268,1,72061,32180,71229,98851,7562947,112266,7426716,471734,86665,0,0,450381.250,201125.000,445181.250,617818.750,47268418.750,701662.500,46416975.000,2948337.500,541656.250,0.000,0.000
1782670121277,3,73229,34567,68631,5136,7687011,86470,7577222,320390,83824,18435862,0,457681.250,216043.750,428943.750,32100.000,48043818.750,540437.500,47357637.500,2002437.500,523900.000,115224137.500,0.000
1782670121292,3,38551,34567,68631,5136,7687011,86470,7577222,320390,83824,18362316,0,240943.750,216043.750,428943.750,32100.000,48043818.750,540437.500,47357637.500,2002437.500,523900.000,114764475.000,0.000
1782670121304,1,72061,32180,71229,102153,7505337,67318,7415948,408064,105603,0,0,450381.250,201125.000,445181.250,638456.250,46908356.250,420737.500,46349675.000,2550400.000,660018.750,0.000,0.000
1782670121362,3,38551,34567,68631,5136,7461675,86470,7352484,294766,85131,18362316,0,240943.750,216043.750,428943.750,32100.000,46635468.750,540437.500,45953025.000,1842287.500,532068.750,114764475.000,0.000
1782670121375,1,72061,32180,71229,102153,7505337,67318,7415948,408064,105603,0,0,450381.250,201125.000,445181.250,638456.250,46908356.250,420737.500,46349675.000,2550400.000,660018.750,0.000,0.000
