unix_ms,node_id,broadcast_hello_cycles,broadcast_topo_cycles,process_packet_hello_cycles,process_packet_topo_cycles,calc_state_mds_total_cycles,calc_state_kabsch_cycles,calc_state_mds_iter_cycles,calc_state_routing_update_cycles,calc_state_build_neighbors_cycles,update_screen_mds_cycles,update_screen_table_cycles,broadcast_hello_ns,broadcast_topo_ns,process_packet_hello_ns,process_packet_topo_ns,calc_state_mds_total_ns,calc_state_kabsch_ns,calc_state_mds_iter_ns,calc_state_routing_update_ns,calc_state_build_neighbors_ns,update_screen_mds_ns,update_screen_table_ns
1782667791431,1,30091,31645,70990,125745,400733,67717,310042,204272,53746,0,0,188068.750,197781.250,443687.500,785906.250,2504581.250,423231.250,1937762.500,1276700.000,335912.500,0.000,0.000
1782667791435,1,209483,34492,71674,89631,401519,67717,310180,198947,53091,0,0,1309268.750,215575.000,447962.500,560193.750,2509493.750,423231.250,1938625.000,1243418.750,331818.750,0.000,0.000
1782667791444,1,209483,34492,71674,89631,401519,67717,310180,198947,53091,0,0,1309268.750,215575.000,447962.500,560193.750,2509493.750,423231.250,1938625.000,1243418.750,331818.750,0.000,0.000
1782667791464,1,30091,31645,70990,125745,405251,70323,310042,203666,52823,0,0,188068.750,197781.250,443687.500,785906.250,2532818.750,439518.750,1937762.500,1272912.500,330143.750,0.000,0.000
1782667791476,1,209483,34492,72380,89631,402783,67717,310180,183353,55591,0,0,1309268.750,215575.000,452375.000,560193.750,2517393.750,423231.250,1938625.000,1145956.250,347443.750,0.000,0.000
1782667791479,1,30091,31645,70990,125745,405251,70323,310042,203666,52823,0,0,188068.750,197781.250,443687.500,785906.250,2532818.750,439518.750,1937762.500,1272912.500,330143.750,0.000,0.000
1782667791489,1,209483,34492,72380,89631,402783,67717,310180,183353,55591,0,0,1309268.750,215575.000,452375.000,560193.750,2517393.750,423231.250,1938625.000,1145956.250,347443.750,0.000,0.000
1782667791500,1,30091,31645,70990,125745,544967,67709,452390,196736,52482,0,0,188068.750,197781.250,443687.500,785906.250,3406043.750,423181.250,2827437.500,1229600.000,328012.500,0.000,0.000
1782667791513,1,30091,31645,70990,125745,544967,67709,452390,196736,52482,0,0,188068.750,197781.250,443687.500,785906.250,3406043.750,423181.250,2827437.500,1229600.000,328012.500,0.000,0.000
1782667791513,1,209483,34492,72380,89631,559347,224929,310180,193138,52460,0,0,1309268.750,215575.000,452375.000,560193.750,3495918.750,1405806.250,1938625.000,1207112.500,327875.000,0.000,0.000
1782667791524,1,209483,34492,72380,89631,559347,224929,310180,193138,52460,0,0,1309268.750,215575.000,452375.000,560193.750,3495918.750,1405806.250,1938625.000,1207112.500,327875.000,0.000,0.000
1782667791534,1,31357,31645,70990,125745,401997,67717,310042,203278,53453,0,0,195981.250,197781.250,443687.500,785906.250,2512481.250,423231.250,1937762.500,1270487.500,334081.250,0.000,0.000
1782667791543,1,31357,31645,70990,125745,401997,67717,310042,203278,53453,0,0,195981.250,197781.250,443687.500,785906.250,2512481.250,423231.250,1937762.500,1270487.500,334081.250,0.000,0.000
1782667791557,1,209483,34492,72380,89631,400871,67717,310180,200195,52460,0,0,1309268.750,215575.000,452375.000,560193.750,2505443.750,423231.250,1938625.000,1251218.750,327875.000,0.000,0.000
1782667791571,1,31357,31645,70990,125745,580899,70323,485078,194617,52482,0,0,195981.250,197781.250,443687.500,785906.250,3630618.750,439518.750,3031737.500,1216356.250,328012.500,0.000,0.000
1782667791571,1,209483,34492,72380,89631,400871,67717,310180,200195,52460,0,0,1309268.750,215575.000,452375.000,560193.750,2505443.750,423231.250,1938625.000,1251218.750,327875.000,0.000,0.000
1782667791581,1,31357,31645,70990,125745,580899,70323,485078,194617,52482,0,0,195981.250,197781.250,443687.500,785906.250,3630618.750,439518.750,3031737.500,1216356.250,328012.500,0.000,0.000
1782667791589,1,209483,34492,72380,89631,657889,67809,334818,193981,52460,0,0,1309268.750,215575.000,452375.000,560193.750,4111806.250,423806.250,2092612.500,1212381.250,327875.000,0.000,0.000
1782667791601,1,209483,34492,72380,89631,657889,67809,334818,193981,52460,0,0,1309268.750,215575.000,452375.000,560193.750,4111806.250,423806.250,2092612.500,1212381.250,327875.000,0.000,0.000
1782667791621,1,31357,31645,70990,125745,551603,67709,459656,338348,52823,0,0,195981.250,197781.250,443687.500,785906.250,3447518.750,423181.250,2872850.000,2114675.000,330143.750,0.000,0.000
1782667791630,1,209483,34492,72380,89631,401519,67717,310180,195993,78257,0,0,1309268.750,215575.000,452375.000,560193.750,2509493.750,423231.250,1938625.000,1224956.250,489106.250,0.000,0.000
1782667791640,1,31357,31645,70990,125745,551603,67709,459656,338348,52823,0,0,195981.250,197781.250,443687.500,785906.250,3447518.750,423181.250,2872850.000,2114675.000,330143.750,0.000,0.000
1782667791644,1,209483,34492,72380,89631,401519,67717,310180,195993,78257,0,0,1309268.750,215575.000,452375.000,560193.750,2509493.750,423231.250,1938625.000,1224956.250,489106.250,0.000,0.000
1782667791659,1,31357,31645,70990,125745,551145,67717,459190,204211,52483,0,0,195981.250,197781.250,443687.500,785906.250,3444656.250,423231.250,2869937.500,1276318.750,328018.750,0.000,0.000
1782667791676,1,209483,34492,72380,89631,401501,67717,310180,196822,53135,0,0,1309268.750,215575.000,452375.000,560193.750,2509381.250,423231.250,1938625.000,1230137.500,332093.750,0.000,0.000
1782667791681,1,31357,31645,70990,125745,551145,67717,459190,204211,52483,0,0,195981.250,197781.250,443687.500,785906.250,3444656.250,423231.250,2869937.500,1276318.750,328018.750,0.000,0.000
1782667791699,1,31357,31645,70990,125745,588637,70323,492798,193241,52483,0,0,195981.250,197781.250,443687.500,785906.250,3678981.250,439518.750,3079987.500,1207756.250,328018.750,0.000,0.000
1782667791707,1,31357,31645,70990,125745,588637,70323,492798,193241,52483,0,0,195981.250,197781.250,443687.500,785906.250,3678981.250,439518.750,3079987.500,1207756.250,328018.750,0.000,0.000
1782667791749,1,31357,31645,70990,125745,554019,67709,462072,221800,54117,0,0,195981.250,197781.250,443687.500,785906.250,3462618.750,423181.250,2887950.000,1386250.000,338231.250,0.000,0.000
1782667791763,1,31357,31645,70990,125745,554019,67709,462072,221800,54117,0,0,195981.250,197781.250,443687.500,785906.250,3462618.750,423181.250,2887950.000,1386250.000,338231.250,0.000,0.000
1782667791792,1,31357,31645,70990,125745,401381,67717,310042,217582,52823,0,0,195981.250,197781.250,443687.500,785906.250,2508631.250,423231.250,1937762.500,1359887.500,330143.750,0.000,0.000
1782667792208,1,209483,34492,72380,89631,401501,67717,310180,196822,53135,0,0,1309268.750,215575.000,452375.000,560193.750,2509381.250,423231.250,1938625.000,1230137.500,332093.750,0.000,0.000
1782667792259,1,209483,34492,72380,89631,402131,67717,310180,201236,53431,0,0,1309268.750,215575.000,452375.000,560193.750,2513318.750,423231.250,1938625.000,1257725.000,333943.750,0.000,0.000
1782667792330,1,32645,34492,72380,89631,402131,67717,310180,201236,53431,0,0,204031.250,215575.000,452375.000,560193.750,2513318.750,423231.250,1938625.000,1257725.000,333943.750,0.000,0.000
1782667792331,1,31357,31645,78635,125745,401381,67717,310042,217582,52823,0,0,195981.250,197781.250,491468.750,785906.250,2508631.250,423231.250,1937762.500,1359887.500,330143.750,0.000,0.000
1782667792379,1,31357,31645,78635,125745,393467,67717,302146,199470,61339,0,0,195981.250,197781.250,491468.750,785906.250,2459168.750,423231.250,1888412.500,1246687.500,383368.750,0.000,0.000
1782667792382,1,32645,34492,72380,89631,403419,68969,310180,195083,28343,0,0,204031.250,215575.000,452375.000,560193.750,2521368.750,431056.250,1938625.000,1219268.750,177143.750,0.000,0.000
1782667792387,1,31357,31645,78635,125745,393467,67717,302146,199470,61339,0,0,195981.250,197781.250,491468.750,785906.250,2459168.750,423231.250,1888412.500,1246687.500,383368.750,0.000,0.000
1782667792394,1,32645,34492,72380,89631,403419,68969,310180,195083,28343,0,0,204031.250,215575.000,452375.000,560193.750,2521368.750,431056.250,1938625.000,1219268.750,177143.750,0.000,0.000
1782667792410,1,31357,31645,78635,125745,394387,68969,301814,195871,32307,0,0,195981.250,197781.250,491468.750,785906.250,2464918.750,431056.250,1886337.500,1224193.750,201918.750,0.000,0.000
1782667792417,1,32645,34492,72380,89631,402135,67717,310180,211325,52801,0,0,204031.250,215575.000,452375.000,560193.750,2513343.750,423231.250,1938625.000,1320781.250,330006.250,0.000,0.000
1782667792437,1,32645,34492,72380,89631,402135,67717,310180,211325,52801,0,0,204031.250,215575.000,452375.000,560193.750,2513343.750,423231.250,1938625.000,1320781.250,330006.250,0.000,0.000
1782667792448,1,31357,31645,78635,125745,394387,68969,301814,195871,32307,0,0,195981.250,197781.250,491468.750,785906.250,2464918.750,431056.250,1886337.500,1224193.750,201918.750,0.000,0.000
1782667792458,1,32645,34492,72380,89631,401519,67717,310180,203172,54065,0,0,204031.250,215575.000,452375.000,560193.750,2509493.750,423231.250,1938625.000,1269825.000,337906.250,0.000,0.000
1782667792503,1,31357,31645,78635,125745,395029,67717,301814,201200,53529,0,0,195981.250,197781.250,491468.750,785906.250,2468931.250,423231.250,1886337.500,1257500.000,334556.250,0.000,0.000
1782667792504,1,32645,34492,72270,89631,401519,67717,310180,203172,54065,0,0,204031.250,215575.000,451687.500,560193.750,2509493.750,423231.250,1938625.000,1269825.000,337906.250,0.000,0.000
1782667792527,1,32009,31645,78635,125745,395029,67717,301814,201200,53529,0,0,200056.250,197781.250,491468.750,785906.250,2468931.250,423231.250,1886337.500,1257500.000,334556.250,0.000,0.000
1782667792542,1,32645,34492,72270,89631,405721,71583,310516,200962,25103,0,0,204031.250,215575.000,451687.500,560193.750,2535756.250,447393.750,1940725.000,1256012.500,156893.750,0.000,0.000
1782667792558,1,32645,34492,72270,89631,405721,71583,310516,200962,25103,0,0,204031.250,215575.000,451687.500,560193.750,2535756.250,447393.750,1940725.000,1256012.500,156893.750,0.000,0.000
1782667792616,1,32009,31645,78635,125745,393783,67717,301814,199832,53744,0,0,200056.250,197781.250,491468.750,785906.250,2461143.750,423231.250,1886337.500,1248950.000,335900.000,0.000,0.000
1782667792662,1,32645,34492,72270,89631,403113,70331,309808,196262,53091,0,0,204031.250,215575.000,451687.500,560193.750,2519456.250,439568.750,1936300.000,1226637.500,331818.750,0.000,0.000
1782667792662,1,32009,31645,78635,125745,393783,67717,301814,199832,53744,0,0,200056.250,197781.250,491468.750,785906.250,2461143.750,423231.250,1886337.500,1248950.000,335900.000,0.000,0.000
1782667792680,1,32645,34492,72270,89631,403113,70331,309808,196262,53091,0,0,204031.250,215575.000,451687.500,560193.750,2519456.250,439568.750,1936300.000,1226637.500,331818.750,0.000,0.000
1782667792688,1,32009,31645,78635,125745,405009,71583,309822,193775,32293,0,0,200056.250,197781.250,491468.750,785906.250,2531306.250,447393.750,1936387.500,1211093.750,201831.250,0.000,0.000
1782667792697,1,32009,31645,78635,125745,405009,71583,309822,193775,32293,0,0,200056.250,197781.250,491468.750,785906.250,2531306.250,447393.750,1936387.500,1211093.750,201831.250,0.000,0.000
1782667792714,1,32645,34492,72270,89631,554437,70331,459220,199585,64573,0,0,204031.250,215575.000,451687.500,560193.750,3465231.250,439568.750,2870125.000,1247406.250,403581.250,0.000,0.000
1782667792746,1,32009,31645,78635,125745,613881,70323,519320,337727,52823,0,0,200056.250,197781.250,491468.750,785906.250,3836756.250,439518.750,3245750.000,2110793.750,330143.750,0.000,0.000
1782667792754,1,32645,34492,72270,89631,554437,70331,459220,199585,64573,0,0,204031.250,215575.000,451687.500,560193.750,3465231.250,439568.750,2870125.000,1247406.250,403581.250,0.000,0.000
1782667792758,1,32009,31645,78635,125745,613881,70323,519320,337727,52823,0,0,200056.250,197781.250,491468.750,785906.250,3836756.250,439518.750,3245750.000,2110793.750,330143.750,0.000,0.000
1782667792786,1,32645,34492,72270,89631,430049,70331,336744,193981,52460,0,0,204031.250,215575.000,451687.500,560193.750,2687806.250,439568.750,2104650.000,1212381.250,327875.000,0.000,0.000
1782667792817,1,32009,31645,78635,125745,530357,195267,310222,313455,52823,0,0,200056.250,197781.250,491468.750,785906.250,3314731.250,1220418.750,1938887.500,1959093.750,330143.750,0.000,0.000
1782667792819,1,32645,34492,72270,89631,430049,70331,336744,193981,52460,0,0,204031.250,215575.000,451687.500,560193.750,2687806.250,439568.750,2104650.000,1212381.250,327875.000,0.000,0.000
1782667792836,1,32009,31645,78635,125745,530357,195267,310222,313455,52823,0,0,200056.250,197781.250,491468.750,785906.250,3314731.250,1220418.750,1938887.500,1959093.750,330143.750,0.000,0.000
1782667792849,1,32645,34492,72270,89631,427543,70331,333590,198963,52461,0,0,204031.250,215575.000,451687.500,560193.750,2672143.750,439568.750,2084937.500,1243518.750,327881.250,0.000,0.000
1782667792859,1,32645,34492,72270,89631,427543,70331,333590,198963,52461,0,0,204031.250,215575.000,451687.500,560193.750,2672143.750,439568.750,2084937.500,1243518.750,327881.250,0.000,0.000
1782667792861,1,32009,31645,78635,125745,400905,67709,310222,293823,52823,0,0,200056.250,197781.250,491468.750,785906.250,2505656.250,423181.250,1938887.500,1836393.750,330143.750,0.000,0.000
1782667792921,1,32009,31645,78635,125745,400905,67709,310222,293823,52823,0,0,200056.250,197781.250,491468.750,785906.250,2505656.250,423181.250,1938887.500,1836393.750,330143.750,0.000,0.000
1782667793099,1,32009,31645,78635,125745,400905,67709,310222,293823,52823,0,0,200056.250,197781.250,491468.750,785906.250,2505656.250,423181.250,1938887.500,1836393.750,330143.750,0.000,0.000
1782667793105,1,32645,34492,72270,89631,395113,70331,301808,196250,53091,0,0,204031.250,215575.000,451687.500,560193.750,2469456.250,439568.750,1886300.000,1226562.500,331818.750,0.000,0.000
1782667793118,1,32645,34492,72270,89631,395113,70331,301808,196250,53091,0,0,204031.250,215575.000,451687.500,560193.750,2469456.250,439568.750,1886300.000,1226562.500,331818.750,0.000,0.000
1782667793125,1,32009,31645,78635,125745,400905,67709,310222,200187,52823,0,0,200056.250,197781.250,491468.750,785906.250,2505656.250,423181.250,1938887.500,1251168.750,330143.750,0.000,0.000
1782667793139,1,30745,34492,72270,89631,395113,70331,301808,196250,53091,0,0,192156.250,215575.000,451687.500,560193.750,2469456.250,439568.750,1886300.000,1226562.500,331818.750,0.000,0.000
1782667793149,1,32009,31645,77369,125745,400905,67709,310222,200187,52823,0,0,200056.250,197781.250,483556.250,785906.250,2505656.250,423181.250,1938887.500,1251168.750,330143.750,0.000,0.000
1782667793229,1,30745,34492,72270,89631,593713,70331,498496,192013,53091,0,0,192156.250,215575.000,451687.500,560193.750,3710706.250,439568.750,3115600.000,1200081.250,331818.750,0.000,0.000
1782667793229,1,32009,31645,77369,125745,550509,68961,457310,188863,23325,0,0,200056.250,197781.250,483556.250,785906.250,3440681.250,431006.250,2858187.500,1180393.750,145781.250,0.000,0.000
1782667793253,1,32009,31645,77369,125745,550509,68961,457310,188863,23325,0,0,200056.250,197781.250,483556.250,785906.250,3440681.250,431006.250,2858187.500,1180393.750,145781.250,0.000,0.000
1782667793256,1,30745,34492,72270,89631,593713,70331,498496,192013,53091,0,0,192156.250,215575.000,451687.500,560193.750,3710706.250,439568.750,3115600.000,1200081.250,331818.750,0.000,0.000
1782667793275,1,32009,31645,77369,125745,401153,67717,309814,199557,53453,0,0,200056.250,197781.250,483556.250,785906.250,2507206.250,423231.250,1936337.500,1247231.250,334081.250,0.000,0.000
1782667793277,1,30745,34492,72270,89631,395113,70331,301808,200955,52801,0,0,192156.250,215575.000,451687.500,560193.750,2469456.250,439568.750,1886300.000,1255968.750,330006.250,0.000,0.000
1782667793285,1,32009,31645,77369,125745,401153,67717,309814,199557,53453,0,0,200056.250,197781.250,483556.250,785906.250,2507206.250,423231.250,1936337.500,1247231.250,334081.250,0.000,0.000
1782667793288,1,30745,34492,72270,89631,395113,70331,301808,200955,52801,0,0,192156.250,215575.000,451687.500,560193.750,2469456.250,439568.750,1886300.000,1255968.750,330006.250,0.000,0.000
1782667793309,1,32009,31645,77369,125745,401835,67717,310514,200841,52823,0,0,200056.250,197781.250,483556.250,785906.250,2511468.750,423231.250,1940712.500,1255256.250,330143.750,0.000,0.000
1782667793309,1,30745,34492,72270,89631,501071,70331,405238,198722,54063,0,0,192156.250,215575.000,451687.500,560193.750,3131693.750,439568.750,2532737.500,1242012.500,337893.750,0.000,0.000
1782667793318,1,29459,32641,77369,85821,401835,67717,310514,200841,52823,0,0,184118.750,204006.250,483556.250,536381.250,2511468.750,423231.250,1940712.500,1255256.250,330143.750,0.000,0.000
1782667793319,1,30745,34492,79853,123240,501071,70331,405238,198722,54063,0,0,192156.250,215575.000,499081.250,770250.000,3131693.750,439568.750,2532737.500,1242012.500,337893.750,0.000,0.000
1782667793377,1,29459,32641,77369,85821,401853,67717,310514,197661,53157,0,0,184118.750,204006.250,483556.250,536381.250,2511581.250,423231.250,1940712.500,1235381.250,332231.250,0.000,0.000
1782667793377,1,30745,34492,79853,123240,525003,70331,430434,292949,52801,0,0,192156.250,215575.000,499081.250,770250.000,3281268.750,439568.750,2690212.500,1830931.250,330006.250,0.000,0.000
1782667793419,1,29459,32641,77369,85821,401853,67717,310514,197661,53157,0,0,184118.750,204006.250,483556.250,536381.250,2511581.250,423231.250,1940712.500,1235381.250,332231.250,0.000,0.000
1782667793422,1,30745,34492,79853,123240,525003,70331,430434,292949,52801,0,0,192156.250,215575.000,499081.250,770250.000,3281268.750,439568.750,2690212.500,1830931.250,330006.250,0.000,0.000
1782667793441,1,29459,32641,77369,85821,402483,67717,310514,197462,53157,0,0,184118.750,204006.250,483556.250,536381.250,2515518.750,423231.250,1940712.500,1234137.500,332231.250,0.000,0.000
1782667793495,1,30745,34492,79853,123240,396377,70331,301808,197717,52553,0,0,192156.250,215575.000,499081.250,770250.000,2477356.250,439568.750,1886300.000,1235731.250,328456.250,0.000,0.000
1782667793569,1,30745,34492,79853,123240,396377,70331,301808,197717,52553,0,0,192156.250,215575.000,499081.250,770250.000,2477356.250,439568.750,1886300.000,1235731.250,328456.250,0.000,0.000
1782667793570,1,29459,32641,77369,85821,402483,67717,310514,197462,53157,0,0,184118.750,204006.250,483556.250,536381.250,2515518.750,423231.250,1940712.500,1234137.500,332231.250,0.000,0.000
1782667793718,1,29459,32641,77369,85821,401205,67717,310514,198949,52483,0,0,184118.750,204006.250,483556.250,536381.250,2507531.250,423231.250,1940712.500,1243431.250,328018.750,0.000,0.000
1782667793718,1,30745,34492,79853,123240,542571,71583,446750,188857,32211,0,0,192156.250,215575.000,499081.250,770250.000,3391068.750,447393.750,2792187.500,1180356.250,201318.750,0.000,0.000
1782667793728,1,30745,34492,79853,123240,542571,71583,446750,188857,32211,0,0,192156.250,215575.000,499081.250,770250.000,3391068.750,447393.750,2792187.500,1180356.250,201318.750,0.000,0.000
1782667793728,1,29459,32641,77369,85821,401205,67717,310514,198949,52483,0,0,184118.750,204006.250,483556.250,536381.250,2507531.250,423231.250,1940712.500,1243431.250,328018.750,0.000,0.000
1782667793779,1,29459,32641,77369,85821,392505,67717,301814,198987,54085,0,0,184118.750,204006.250,483556.250,536381.250,2453156.250,423231.250,1886337.500,1243668.750,338031.250,0.000,0.000
1782667793779,1,30745,34492,79853,123240,395113,70331,301808,197137,52801,0,0,192156.250,215575.000,499081.250,770250.000,2469456.250,439568.750,1886300.000,1232106.250,330006.250,0.000,0.000
1782667793793,1,29459,32641,77369,85821,392505,67717,301814,198987,54085,0,0,184118.750,204006.250,483556.250,536381.250,2453156.250,423231.250,1886337.500,1243668.750,338031.250,0.000,0.000
1782667793799,1,30745,34492,79853,123240,395113,70331,301808,197137,52801,0,0,192156.250,215575.000,499081.250,770250.000,2469456.250,439568.750,1886300.000,1232106.250,330006.250,0.000,0.000
1782667793867,1,29459,32641,77369,85821,393135,67717,301814,199699,52483,0,0,184118.750,204006.250,483556.250,536381.250,2457093.750,423231.250,1886337.500,1248118.750,328018.750,0.000,0.000
1782667793878,1,30745,34492,79853,123240,395113,70331,301808,200955,52801,0,0,192156.250,215575.000,499081.250,770250.000,2469456.250,439568.750,1886300.000,1255968.750,330006.250,0.000,0.000
1782667793892,1,29459,32641,77369,85821,393135,67717,301814,199699,52483,0,0,184118.750,204006.250,483556.250,536381.250,2457093.750,423231.250,1886337.500,1248118.750,328018.750,0.000,0.000
1782667793892,1,30745,34492,79853,123240,395113,70331,301808,200955,52801,0,0,192156.250,215575.000,499081.250,770250.000,2469456.250,439568.750,1886300.000,1255968.750,330006.250,0.000,0.000
1782667794029,1,29459,32641,77369,85821,392505,67717,301814,201583,52823,0,0,184118.750,204006.250,483556.250,536381.250,2453156.250,423231.250,1886337.500,1259893.750,330143.750,0.000,0.000
1782667794029,1,30745,34492,79853,123240,396391,70331,301808,189492,37097,0,0,192156.250,215575.000,499081.250,770250.000,2477443.750,439568.750,1886300.000,1184325.000,231856.250,0.000,0.000
1782667794043,1,30745,34492,79853,123240,396391,70331,301808,189492,37097,0,0,192156.250,215575.000,499081.250,770250.000,2477443.750,439568.750,1886300.000,1184325.000,231856.250,0.000,0.000
1782667794043,1,29459,32641,77369,85821,392505,67717,301814,201583,52823,0,0,184118.750,204006.250,483556.250,536381.250,2453156.250,423231.250,1886337.500,1259893.750,330143.750,0.000,0.000
1782667794065,1,30745,34492,79853,123240,395113,70331,301808,198951,52461,0,0,192156.250,215575.000,499081.250,770250.000,2469456.250,439568.750,1886300.000,1243443.750,327881.250,0.000,0.000
1782667794066,1,29459,32641,77369,85821,392505,67717,301814,198937,52483,0,0,184118.750,204006.250,483556.250,536381.250,2453156.250,423231.250,1886337.500,1243356.250,328018.750,0.000,0.000
1782667794083,1,29459,32641,76721,85821,392505,67717,301814,198937,52483,0,0,184118.750,204006.250,479506.250,536381.250,2453156.250,423231.250,1886337.500,1243356.250,328018.750,0.000,0.000
1782667794083,1,67007,34492,79853,123240,395113,70331,301808,198951,52461,0,0,418793.750,215575.000,499081.250,770250.000,2469456.250,439568.750,1886300.000,1243443.750,327881.250,0.000,0.000
1782667794128,1,67007,34492,79853,123240,395113,70331,301808,200337,53449,0,0,418793.750,215575.000,499081.250,770250.000,2469456.250,439568.750,1886300.000,1252106.250,334056.250,0.000,0.000
1782667794134,1,29459,32641,76721,85821,403633,70323,309706,198734,53157,0,0,184118.750,204006.250,479506.250,536381.250,2522706.250,439518.750,1935662.500,1242087.500,332231.250,0.000,0.000
1782667794146,1,67007,34492,79853,123240,395113,70331,301808,200337,53449,0,0,418793.750,215575.000,499081.250,770250.000,2469456.250,439568.750,1886300.000,1252106.250,334056.250,0.000,0.000
1782667794146,1,29459,32641,76721,85821,403633,70323,309706,198734,53157,0,0,184118.750,204006.250,479506.250,536381.250,2522706.250,439518.750,1935662.500,1242087.500,332231.250,0.000,0.000
1782667794170,1,29459,32641,76721,85821,531839,67709,310042,200317,53453,0,0,184118.750,204006.250,479506.250,536381.250,3323993.750,423181.250,1937762.500,1251981.250,334081.250,0.000,0.000
1782667794216,1,29459,32641,76721,85821,531839,67709,310042,200317,53453,0,0,184118.750,204006.250,479506.250,536381.250,3323993.750,423181.250,1937762.500,1251981.250,334081.250,0.000,0.000
1782667794216,1,67007,34492,79853,123240,423937,70963,328736,191453,41507,0,0,418793.750,215575.000,499081.250,770250.000,2649606.250,443518.750,2054600.000,1196581.250,259418.750,0.000,0.000
1782667794310,1,29459,32641,76721,85821,578477,67709,485882,199591,52483,0,0,184118.750,204006.250,479506.250,536381.250,3615481.250,423181.250,3036762.500,1247443.750,328018.750,0.000,0.000
1782667794310,1,67007,34492,79853,123240,423937,70963,328736,191453,41507,0,0,418793.750,215575.000,499081.250,770250.000,2649606.250,443518.750,2054600.000,1196581.250,259418.750,0.000,0.000
1782667794322,1,196269,32641,76721,85821,578477,67709,485882,199591,52483,0,0,1226681.250,204006.250,479506.250,536381.250,3615481.250,423181.250,3036762.500,1247443.750,328018.750,0.000,0.000
1782667794339,1,67007,34492,79853,123240,397025,70331,301808,202141,196525,0,0,418793.750,215575.000,499081.250,770250.000,2481406.250,439568.750,1886300.000,1263381.250,1228281.250,0.000,0.000
1782667794351,1,196269,32641,76721,85821,429547,67709,338216,195251,52823,0,0,1226681.250,204006.250,479506.250,536381.250,2684668.750,423181.250,2113850.000,1220318.750,330143.750,0.000,0.000
1782667794360,1,67007,34492,79853,123240,397025,70331,301808,202141,196525,0,0,418793.750,215575.000,499081.250,770250.000,2481406.250,439568.750,1886300.000,1263381.250,1228281.250,0.000,0.000
1782667794370,1,196269,32641,76721,85821,429547,67709,338216,195251,52823,0,0,1226681.250,204006.250,479506.250,536381.250,2684668.750,423181.250,2113850.000,1220318.750,330143.750,0.000,0.000
1782667794427,1,67007,34492,78597,123240,425553,67709,334870,197707,54083,0,0,418793.750,215575.000,491231.250,770250.000,2659706.250,423181.250,2092937.500,1235668.750,338018.750,0.000,0.000
1782667794429,1,196269,32641,76721,85821,400853,67717,310162,200473,52482,0,0,1226681.250,204006.250,479506.250,536381.250,2505331.250,423231.250,1938512.500,1252956.250,328012.500,0.000,0.000
1782667794442,1,67007,34492,78597,123240,425553,67709,334870,197707,54083,0,0,418793.750,215575.000,491231.250,770250.000,2659706.250,423181.250,2092937.500,1235668.750,338018.750,0.000,0.000
1782667794454,1,196269,32641,76721,85821,400853,67717,310162,200473,52482,0,0,1226681.250,204006.250,479506.250,536381.250,2505331.250,423231.250,1938512.500,1252956.250,328012.500,0.000,0.000
1782667794519,1,67007,34492,78597,123240,404035,70331,310100,196304,53507,0,0,418793.750,215575.000,491231.250,770250.000,2525218.750,439568.750,1938125.000,1226900.000,334418.750,0.000,0.000
1782667794534,1,67007,34492,78597,123240,404035,70331,310100,196304,53507,0,0,418793.750,215575.000,491231.250,770250.000,2525218.750,439568.750,1938125.000,1226900.000,334418.750,0.000,0.000
1782667794534,1,196269,32641,76721,85821,400857,67717,310166,203269,52483,0,0,1226681.250,204006.250,479506.250,536381.250,2505356.250,423231.250,1938537.500,1270431.250,328018.750,0.000,0.000
1782667794567,1,196269,32641,76721,85821,400857,67717,310166,203269,52483,0,0,1226681.250,204006.250,479506.250,536381.250,2505356.250,423231.250,1938537.500,1270431.250,328018.750,0.000,0.000
1782667794580,1,67007,34492,78597,123240,429605,67709,338922,197677,54107,0,0,418793.750,215575.000,491231.250,770250.000,2685031.250,423181.250,2118262.500,1235481.250,338168.750,0.000,0.000
1782667794614,1,67007,34492,78597,123240,429605,67709,338922,197677,54107,0,0,418793.750,215575.000,491231.250,770250.000,2685031.250,423181.250,2118262.500,1235481.250,338168.750,0.000,0.000
1782667794614,1,196269,32641,76721,85821,400857,67717,310166,199603,58837,0,0,1226681.250,204006.250,479506.250,536381.250,2505356.250,423231.250,1938537.500,1247518.750,367731.250,0.000,0.000
1782667794632,1,196269,32641,76721,85821,400857,67717,310166,199603,58837,0,0,1226681.250,204006.250,479506.250,536381.250,2505356.250,423231.250,1938537.500,1247518.750,367731.250,0.000,0.000
1782667794641,1,67007,34492,78597,123240,430819,97097,310100,198963,52461,0,0,418793.750,215575.000,491231.250,770250.000,2692618.750,606856.250,1938125.000,1243518.750,327881.250,0.000,0.000
1782667794686,1,67007,34492,78597,123240,430819,97097,310100,198963,52461,0,0,418793.750,215575.000,491231.250,770250.000,2692618.750,606856.250,1938125.000,1243518.750,327881.250,0.000,0.000
1782667794694,1,196269,32641,76721,85821,400857,67717,310166,201372,54085,0,0,1226681.250,204006.250,479506.250,536381.250,2505356.250,423231.250,1938537.500,1258575.000,338031.250,0.000,0.000
1782667794704,1,67007,34492,78597,123240,430819,97097,310100,198963,52461,0,0,418793.750,215575.000,491231.250,770250.000,2692618.750,606856.250,1938125.000,1243518.750,327881.250,0.000,0.000
1782667794709,1,196269,32641,76721,85821,400857,67717,310166,201372,54085,0,0,1226681.250,204006.250,479506.250,536381.250,2505356.250,423231.250,1938537.500,1258575.000,338031.250,0.000,0.000
