unix_ms,node_id,broadcast_clone_dist_cycles,process_packet_cycles,calculate_state_cycles,broadcast_clone_dist_ns,process_packet_ns,calculate_state_ns
1782569612645,0,0,12519,9122564,0.000,78243.750,57016025.000
1782569612659,0,0,12519,9122564,0.000,78243.750,57016025.000
1782569612688,0,0,12519,9122564,0.000,78243.750,57016025.000
1782569612738,0,0,12519,9342126,0.000,78243.750,58388287.500
1782569612769,0,0,12519,9342126,0.000,78243.750,58388287.500
1782569612786,0,0,12519,9342126,0.000,78243.750,58388287.500
1782569612836,0,0,12519,8155654,0.000,78243.750,50972837.500
1782569612851,0,0,12519,8155654,0.000,78243.750,50972837.500
1782569612863,0,0,12519,8155654,0.000,78243.750,50972837.500
1782569612897,0,0,12519,9049430,0.000,78243.750,56558937.500
1782569612922,0,0,12519,9049430,0.000,78243.750,56558937.500
1782569612943,0,0,12519,9049430,0.000,78243.750,56558937.500
1782569612984,0,0,174828,9067810,0.000,1092675.000,56673812.500
1782569613012,0,0,99202,9067810,0.000,620012.500,56673812.500
1782569613036,0,0,99202,9067810,0.000,620012.500,56673812.500
1782569613051,0,0,100478,9067810,0.000,627987.500,56673812.500
1782569613105,0,0,100478,9960314,0.000,627987.500,62251962.500
1782569613141,0,0,100478,9960314,0.000,627987.500,62251962.500
1782569613157,0,0,100478,9960314,0.000,627987.500,62251962.500
1782569613195,0,0,100478,10278008,0.000,627987.500,64237550.000
1782569613209,0,0,100478,10278008,0.000,627987.500,64237550.000
1782569613230,0,0,100478,10278008,0.000,627987.500,64237550.000
1782569613276,0,0,100478,8570692,0.000,627987.500,53566825.000
1782569613301,0,0,100478,8570692,0.000,627987.500,53566825.000
1782569613316,0,0,100478,8570692,0.000,627987.500,53566825.000
1782569613344,0,0,4756,12896056,0.000,29725.000,80600350.000
1782569613357,0,0,4756,12896056,0.000,29725.000,80600350.000
1782569614052,0,0,4756,12896056,0.000,29725.000,80600350.000
1782569614089,0,0,4756,6693332,0.000,29725.000,41833325.000
1782569614116,0,0,4756,6693332,0.000,29725.000,41833325.000
1782569614134,0,0,4756,6693332,0.000,29725.000,41833325.000
1782569614173,0,0,4756,6370630,0.000,29725.000,39816437.500
1782569614199,0,0,4756,6370630,0.000,29725.000,39816437.500
1782569614224,0,0,3263,6370630,0.000,20393.750,39816437.500
1782569614279,0,0,3263,6398258,0.000,20393.750,39989112.500
1782569614303,0,0,3263,6398258,0.000,20393.750,39989112.500
1782569614323,0,0,3263,6398258,0.000,20393.750,39989112.500
1782569614344,0,0,3263,6398258,0.000,20393.750,39989112.500
1782569614395,0,0,3263,21585900,0.000,20393.750,134911875.000
1782569614418,0,0,3263,21585900,0.000,20393.750,134911875.000
1782569614440,0,0,3263,21585900,0.000,20393.750,134911875.000
1782569614470,0,0,3263,9115938,0.000,20393.750,56974612.500
1782569614484,0,0,3263,9115938,0.000,20393.750,56974612.500
1782569614503,0,0,3263,9115938,0.000,20393.750,56974612.500
1782569614540,0,0,3263,9514594,0.000,20393.750,59466212.500
1782569614560,0,0,3263,9514594,0.000,20393.750,59466212.500
1782569614589,0,0,3263,9514594,0.000,20393.750,59466212.500
1782569614648,0,0,3263,9444556,0.000,20393.750,59028475.000
1782569614677,0,0,3263,9444556,0.000,20393.750,59028475.000
1782569614709,0,0,3263,9444556,0.000,20393.750,59028475.000
1782569614727,0,0,4203,9444556,0.000,26268.750,59028475.000
1782569614765,0,0,85436,14420120,0.000,533975.000,90125750.000
1782569614785,0,0,100478,14420120,0.000,627987.500,90125750.000
1782569614801,0,0,65466,14420120,0.000,409162.500,90125750.000
1782569614852,0,0,65466,10921452,0.000,409162.500,68259075.000
1782569615489,0,0,65466,10921452,0.000,409162.500,68259075.000
1782569615512,0,0,65466,10921452,0.000,409162.500,68259075.000
1782569615552,0,0,65466,6380774,0.000,409162.500,39879837.500
1782569615572,0,0,65466,6380774,0.000,409162.500,39879837.500
1782569615613,0,0,65466,6380774,0.000,409162.500,39879837.500
1782569615659,0,0,65466,6582234,0.000,409162.500,41138962.500
1782569615677,0,0,65466,6582234,0.000,409162.500,41138962.500
1782569615694,0,0,65466,6582234,0.000,409162.500,41138962.500
1782569615736,0,0,65466,6383490,0.000,409162.500,39896812.500
1782569615757,0,0,65466,6383490,0.000,409162.500,39896812.500
1782569615775,0,0,65466,6383490,0.000,409162.500,39896812.500
1782569615809,0,0,65466,18735580,0.000,409162.500,117097375.000
1782569615829,0,0,65466,18735580,0.000,409162.500,117097375.000
1782569615845,0,0,65466,18735580,0.000,409162.500,117097375.000
1782569615882,0,0,65466,8041216,0.000,409162.500,50257600.000
1782569615898,0,0,65466,8041216,0.000,409162.500,50257600.000
1782569615921,0,0,65466,8041216,0.000,409162.500,50257600.000
1782569615961,0,0,65466,11338818,0.000,409162.500,70867612.500
1782569615976,0,0,65466,11338818,0.000,409162.500,70867612.500
1782569615994,0,0,65466,11338818,0.000,409162.500,70867612.500
1782569616017,0,0,65466,11338818,0.000,409162.500,70867612.500
1782569616057,0,0,65466,10391684,0.000,409162.500,64948025.000
1782569616100,0,0,65466,10391684,0.000,409162.500,64948025.000
1782569616121,0,0,65466,10391684,0.000,409162.500,64948025.000
1782569616819,0,0,65466,9404636,0.000,409162.500,58778975.000
1782569616846,0,0,65466,9404636,0.000,409162.500,58778975.000
1782569616863,0,0,65466,9404636,0.000,409162.500,58778975.000
1782569616898,0,0,65466,6514642,0.000,409162.500,40716512.500
1782569616915,0,0,65466,6514642,0.000,409162.500,40716512.500
1782569616959,0,0,65466,6548616,0.000,409162.500,40928850.000
1782569616973,0,0,65466,6548616,0.000,409162.500,40928850.000
1782569616989,0,0,65466,6548616,0.000,409162.500,40928850.000
1782569617023,0,0,65466,6381414,0.000,409162.500,39883837.500
1782569617035,0,0,65466,6381414,0.000,409162.500,39883837.500
1782569617055,0,0,65466,6381414,0.000,409162.500,39883837.500
1782569617095,0,0,65466,6593094,0.000,409162.500,41206837.500
1782569617117,0,0,65466,6593094,0.000,409162.500,41206837.500
1782569617134,0,0,65466,6593094,0.000,409162.500,41206837.500
1782569617150,0,0,65466,6593094,0.000,409162.500,41206837.500
1782569617181,0,0,65466,11881592,0.000,409162.500,74259950.000
1782569617199,0,0,65466,11881592,0.000,409162.500,74259950.000
1782569617220,0,0,65466,11881592,0.000,409162.500,74259950.000
1782569617264,0,0,65466,10864384,0.000,409162.500,67902400.000
1782569617286,0,0,65466,10864384,0.000,409162.500,67902400.000
1782569617304,0,0,65466,10864384,0.000,409162.500,67902400.000
1782569617339,0,0,65466,10640094,0.000,409162.500,66500587.500
1782569617355,0,0,65466,10640094,0.000,409162.500,66500587.500
1782569617941,0,0,65466,10640094,0.000,409162.500,66500587.500
1782569617974,0,0,65466,6500380,0.000,409162.500,40627375.000
1782569617998,0,0,65466,6500380,0.000,409162.500,40627375.000
1782569618014,0,0,65466,6500380,0.000,409162.500,40627375.000
1782569618048,0,0,65466,6486288,0.000,409162.500,40539300.000
1782569618072,0,0,65466,6486288,0.000,409162.500,40539300.000
1782569618093,0,0,3327,6486288,0.000,20793.750,40539300.000
1782569618145,0,0,3327,6473306,0.000,20793.750,40458162.500
1782569618172,0,0,98636,6473306,0.000,616475.000,40458162.500
1782569618195,0,0,98636,6473306,0.000,616475.000,40458162.500
1782569618227,0,0,98636,6555514,0.000,616475.000,40971962.500
1782569618243,0,0,98636,6555514,0.000,616475.000,40971962.500
1782569618261,0,0,98636,6555514,0.000,616475.000,40971962.500
1782569618311,0,0,98636,10917148,0.000,616475.000,68232175.000
1782569618327,0,0,98636,10917148,0.000,616475.000,68232175.000
1782569618350,0,0,98636,10917148,0.000,616475.000,68232175.000
1782569618388,0,0,98636,9550296,0.000,616475.000,59689350.000
1782569618401,0,0,98636,9550296,0.000,616475.000,59689350.000
1782569618420,0,0,3277,9550296,0.000,20481.250,59689350.000
1782569618461,0,0,3277,10656116,0.000,20481.250,66600725.000
1782569618479,0,0,3277,10656116,0.000,20481.250,66600725.000
1782569618504,0,0,3277,10656116,0.000,20481.250,66600725.000
1782569618525,0,0,3277,10656116,0.000,20481.250,66600725.000
1782569618575,0,0,3277,10637200,0.000,20481.250,66482500.000
1782569619272,0,0,3277,10637200,0.000,20481.250,66482500.000
1782569619287,0,0,3277,10637200,0.000,20481.250,66482500.000
1782569619331,0,0,3023,6527898,0.000,18893.750,40799362.500
1782569619349,0,0,3023,6527898,0.000,18893.750,40799362.500
1782569619385,0,0,3023,6330702,0.000,18893.750,39566887.500
1782569619403,0,0,3023,6330702,0.000,18893.750,39566887.500
1782569619431,0,0,3023,6330702,0.000,18893.750,39566887.500
1782569619474,0,0,3023,6468620,0.000,18893.750,40428875.000
1782569619493,0,0,3023,6468620,0.000,18893.750,40428875.000
1782569619512,0,0,3023,6468620,0.000,18893.750,40428875.000
1782569619533,0,0,3023,6468620,0.000,18893.750,40428875.000
1782569619582,0,0,3023,21208580,0.000,18893.750,132553625.000
1782569619600,0,0,3023,21208580,0.000,18893.750,132553625.000
1782569619618,0,0,3023,21208580,0.000,18893.750,132553625.000
1782569619659,0,0,3023,10439274,0.000,18893.750,65245462.500
1782569619678,0,0,3023,10439274,0.000,18893.750,65245462.500
1782569619702,0,0,3023,10439274,0.000,18893.750,65245462.500
1782569619734,0,0,3023,11878338,0.000,18893.750,74239612.500
1782569619752,0,0,156030,11878338,0.000,975187.500,74239612.500
1782569619775,0,0,158582,11878338,0.000,991137.500,74239612.500
1782569619797,0,0,98560,11878338,0.000,616000.000,74239612.500
1782569619840,0,0,101718,13872220,0.000,635737.500,86701375.000
1782569619860,0,0,101718,13872220,0.000,635737.500,86701375.000
1782569619886,0,0,101718,13872220,0.000,635737.500,86701375.000
1782569619923,0,0,101718,10467112,0.000,635737.500,65419450.000
1782569620558,0,0,101718,10467112,0.000,635737.500,65419450.000
1782569620578,0,0,101718,10467112,0.000,635737.500,65419450.000
1782569620623,0,0,101718,6369652,0.000,635737.500,39810325.000
1782569620639,0,0,101718,6369652,0.000,635737.500,39810325.000
1782569620661,0,0,101718,6369652,0.000,635737.500,39810325.000
1782569620710,0,0,101718,6385010,0.000,635737.500,39906312.500
1782569620732,0,0,101718,6385010,0.000,635737.500,39906312.500
1782569620751,0,0,101718,6385010,0.000,635737.500,39906312.500
1782569620787,0,0,101718,6515248,0.000,635737.500,40720300.000
1782569620803,0,0,101718,6515248,0.000,635737.500,40720300.000
1782569620828,0,0,101718,6515248,0.000,635737.500,40720300.000
1782569620864,0,0,101718,25844982,0.000,635737.500,161531137.500
1782569620879,0,0,101718,25844982,0.000,635737.500,161531137.500
1782569620900,0,0,101718,25844982,0.000,635737.500,161531137.500
1782569620939,0,0,101718,10491912,0.000,635737.500,65574450.000
1782569620954,0,0,101718,10491912,0.000,635737.500,65574450.000
1782569620973,0,0,101718,10491912,0.000,635737.500,65574450.000
1782569621010,0,0,101718,10491912,0.000,635737.500,65574450.000
1782569621055,0,0,101718,11643918,0.000,635737.500,72774487.500
1782569621087,0,0,101718,11643918,0.000,635737.500,72774487.500
1782569621117,0,0,101718,11643918,0.000,635737.500,72774487.500
1782569621164,0,0,101718,9182766,0.000,635737.500,57392287.500
1782569621183,0,0,101718,9182766,0.000,635737.500,57392287.500
1782569621935,0,0,101718,9182766,0.000,635737.500,57392287.500
1782569621965,0,0,101718,7142426,0.000,635737.500,44640162.500
1782569621979,0,0,101718,7142426,0.000,635737.500,44640162.500
1782569622008,0,0,101718,7142426,0.000,635737.500,44640162.500
1782569622053,0,0,101718,6387462,0.000,635737.500,39921637.500
1782569622075,0,0,101718,6387462,0.000,635737.500,39921637.500
1782569622109,0,0,101718,6441246,0.000,635737.500,40257787.500
1782569622130,0,0,101718,6441246,0.000,635737.500,40257787.500
1782569622150,0,0,101718,6441246,0.000,635737.500,40257787.500
1782569622196,0,0,101718,6490778,0.000,635737.500,40567362.500
1782569622231,0,0,101718,6490778,0.000,635737.500,40567362.500
1782569622267,0,0,101718,6794340,0.000,635737.500,42464625.000
1782569622280,0,0,101718,6794340,0.000,635737.500,42464625.000
1782569622307,0,0,101718,6794340,0.000,635737.500,42464625.000
1782569622359,0,0,101718,9623726,0.000,635737.500,60148287.500
1782569622374,0,0,101718,9623726,0.000,635737.500,60148287.500
1782569622391,0,0,101718,9623726,0.000,635737.500,60148287.500
1782569622411,0,0,101718,9623726,0.000,635737.500,60148287.500
1782569622444,0,0,101718,11143656,0.000,635737.500,69647850.000
1782569622470,0,0,101718,11143656,0.000,635737.500,69647850.000
1782569622496,0,0,101718,11143656,0.000,635737.500,69647850.000
1782569622568,0,0,101718,9583690,0.000,635737.500,59898062.500
1782569622590,0,0,101718,9583690,0.000,635737.500,59898062.500
1782569622607,0,0,101718,9583690,0.000,635737.500,59898062.500
1782569622688,0,0,101718,8832802,0.000,635737.500,55205012.500
1782569622722,0,0,101718,8832802,0.000,635737.500,55205012.500
1782569622744,0,0,101718,8832802,0.000,635737.500,55205012.500
1782569622759,0,0,2959,8832802,0.000,18493.750,55205012.500
1782569622800,0,0,2959,11972002,0.000,18493.750,74825012.500
1782569623373,0,0,97930,11972002,0.000,612062.500,74825012.500
1782569623423,0,0,97930,6748804,0.000,612062.500,42180025.000
1782569623449,0,0,97930,6748804,0.000,612062.500,42180025.000
1782569623469,0,0,97930,6748804,0.000,612062.500,42180025.000
1782569623510,0,0,97930,6415506,0.000,612062.500,40096912.500
1782569623524,0,0,97930,6415506,0.000,612062.500,40096912.500
1782569623540,0,0,97930,6415506,0.000,612062.500,40096912.500
1782569623578,0,0,97930,6385548,0.000,612062.500,39909675.000
1782569623607,0,0,97930,6385548,0.000,612062.500,39909675.000
1782569623625,0,0,97930,6385548,0.000,612062.500,39909675.000
1782569623665,0,0,81933,8168382,0.000,512081.250,51052387.500
1782569623690,0,0,81933,8168382,0.000,512081.250,51052387.500
1782569623710,0,0,81933,8168382,0.000,512081.250,51052387.500
1782569623754,0,0,81933,10339054,0.000,512081.250,64619087.500
1782569623779,0,0,81933,10339054,0.000,512081.250,64619087.500
1782569623801,0,0,81933,10339054,0.000,512081.250,64619087.500
1782569623830,0,0,81933,9262148,0.000,512081.250,57888425.000
1782569623848,0,0,60024,9262148,0.000,375150.000,57888425.000
1782569623865,0,0,60024,9262148,0.000,375150.000,57888425.000
1782569623913,0,0,60024,9734188,0.000,375150.000,60838675.000
1782569623933,0,0,60024,9734188,0.000,375150.000,60838675.000
1782569623951,0,0,60024,9734188,0.000,375150.000,60838675.000
1782569623972,0,0,60024,9734188,0.000,375150.000,60838675.000
1782569624704,0,0,60024,11832696,0.000,375150.000,73954350.000
1782569624714,0,0,60024,11832696,0.000,375150.000,73954350.000
1782569624730,0,0,60024,11832696,0.000,375150.000,73954350.000
1782569624760,0,0,60024,6536508,0.000,375150.000,40853175.000
1782569624781,0,0,60024,6536508,0.000,375150.000,40853175.000
1782569624834,0,0,60024,6325264,0.000,375150.000,39532900.000
1782569624852,0,0,60024,6325264,0.000,375150.000,39532900.000
1782569624873,0,0,60024,6325264,0.000,375150.000,39532900.000
1782569624920,0,0,60024,6551036,0.000,375150.000,40943975.000
1782569624938,0,0,60024,6551036,0.000,375150.000,40943975.000
1782569624961,0,0,60024,6551036,0.000,375150.000,40943975.000
1782569624978,0,0,3343,6551036,0.000,20893.750,40943975.000
1782569625016,0,0,3343,28370094,0.000,20893.750,177313087.500
1782569625034,0,0,99166,28370094,0.000,619787.500,177313087.500
1782569625051,0,0,99166,28370094,0.000,619787.500,177313087.500
1782569625085,0,0,99166,9292714,0.000,619787.500,58079462.500
1782569625121,0,0,99166,9292714,0.000,619787.500,58079462.500
1782569625146,0,0,99166,9292714,0.000,619787.500,58079462.500
1782569625183,0,0,99166,10664114,0.000,619787.500,66650712.500
1782569625200,0,0,99166,10664114,0.000,619787.500,66650712.500
1782569625220,0,0,99166,10664114,0.000,619787.500,66650712.500
1782569625252,0,0,99166,9327408,0.000,619787.500,58296300.000
1782569625271,0,0,99166,9327408,0.000,619787.500,58296300.000
1782569625295,0,0,99166,9327408,0.000,619787.500,58296300.000
1782569626063,0,0,99166,8522516,0.000,619787.500,53265725.000
1782569626086,0,0,99166,8522516,0.000,619787.500,53265725.000
1782569626104,0,0,99166,8522516,0.000,619787.500,53265725.000
1782569626146,0,0,99166,6751012,0.000,619787.500,42193825.000
1782569626190,0,0,99166,6751012,0.000,619787.500,42193825.000
1782569626214,0,0,99166,6751012,0.000,619787.500,42193825.000
1782569626269,0,0,99166,6423946,0.000,619787.500,40149662.500
1782569626289,0,0,99166,6423946,0.000,619787.500,40149662.500
1782569626310,0,0,99166,6423946,0.000,619787.500,40149662.500
1782569626352,0,0,99166,6853026,0.000,619787.500,42831412.500
1782569626370,0,0,99166,6853026,0.000,619787.500,42831412.500
1782569626419,0,0,99166,6832938,0.000,619787.500,42705862.500
1782569626466,0,0,99166,6832938,0.000,619787.500,42705862.500
1782569626479,0,0,99166,6832938,0.000,619787.500,42705862.500
1782569626528,0,0,99166,9096460,0.000,619787.500,56852875.000
1782569626555,0,0,99166,9096460,0.000,619787.500,56852875.000
1782569626572,0,0,99166,9096460,0.000,619787.500,56852875.000
1782569626592,0,0,99166,9096460,0.000,619787.500,56852875.000
1782569626648,0,0,99166,9259916,0.000,619787.500,57874475.000
1782569626662,0,0,99166,9259916,0.000,619787.500,57874475.000
1782569626677,0,0,99166,9259916,0.000,619787.500,57874475.000
1782569626734,0,0,99166,9169718,0.000,619787.500,57310737.500
1782569626756,0,0,99166,9169718,0.000,619787.500,57310737.500
1782569626778,0,0,99166,9169718,0.000,619787.500,57310737.500
1782569626814,0,0,99166,10526908,0.000,619787.500,65793175.000
1782569626833,0,0,99166,10526908,0.000,619787.500,65793175.000
1782569626856,0,0,99166,10526908,0.000,619787.500,65793175.000
1782569626899,0,0,99166,9148240,0.000,619787.500,57176500.000
1782569626920,0,0,99166,9148240,0.000,619787.500,57176500.000
1782569626967,0,0,99166,9148240,0.000,619787.500,57176500.000
1782569627004,0,0,99166,11255688,0.000,619787.500,70348050.000
1782569627029,0,0,99166,11255688,0.000,619787.500,70348050.000
1782569627063,0,0,99166,11255688,0.000,619787.500,70348050.000
1782569627103,0,0,99166,9220926,0.000,619787.500,57630787.500
1782569627686,0,0,99166,9220926,0.000,619787.500,57630787.500
1782569627714,0,0,99166,9220926,0.000,619787.500,57630787.500
1782569627802,0,0,99166,6559610,0.000,619787.500,40997562.500
1782569627822,0,0,99166,6559610,0.000,619787.500,40997562.500
1782569627836,0,0,99166,6559610,0.000,619787.500,40997562.500
1782569627875,0,0,99166,6527990,0.000,619787.500,40799937.500
1782569627896,0,0,99166,6527990,0.000,619787.500,40799937.500
1782569627914,0,0,99166,6527990,0.000,619787.500,40799937.500
1782569627946,0,0,99166,6510146,0.000,619787.500,40688412.500
1782569627959,0,0,99166,6510146,0.000,619787.500,40688412.500
1782569627976,0,0,99166,6510146,0.000,619787.500,40688412.500
1782569627989,0,0,96726,6510146,0.000,604537.500,40688412.500
1782569628064,0,0,96726,22502380,0.000,604537.500,140639875.000
1782569628084,0,0,100478,22502380,0.000,627987.500,140639875.000
1782569628101,0,0,100478,22502380,0.000,627987.500,140639875.000
1782569628133,0,0,100478,11713628,0.000,627987.500,73210175.000
1782569628148,0,0,100478,11713628,0.000,627987.500,73210175.000
1782569628168,0,0,100478,11713628,0.000,627987.500,73210175.000
1782569628205,0,0,100478,7988220,0.000,627987.500,49926375.000
1782569628227,0,0,100478,7988220,0.000,627987.500,49926375.000
1782569628252,0,0,100478,7988220,0.000,627987.500,49926375.000
1782569628296,0,0,100478,11053138,0.000,627987.500,69082112.500
1782569628311,0,0,76064,11053138,0.000,475400.000,69082112.500
1782569628901,0,0,76064,11053138,0.000,475400.000,69082112.500
1782569628948,0,0,76064,6569342,0.000,475400.000,41058387.500
1782569628971,0,0,76064,6569342,0.000,475400.000,41058387.500
1782569628988,0,0,76064,6569342,0.000,475400.000,41058387.500
1782569629034,0,0,76064,6396184,0.000,475400.000,39976150.000
1782569629048,0,0,76064,6396184,0.000,475400.000,39976150.000
1782569629060,0,0,76064,6396184,0.000,475400.000,39976150.000
1782569629090,0,0,12655,6387082,0.000,79093.750,39919262.500
1782569629113,0,0,12655,6387082,0.000,79093.750,39919262.500
1782569629133,0,0,12655,6387082,0.000,79093.750,39919262.500
1782569629176,0,0,12655,6571214,0.000,79093.750,41070087.500
1782569629196,0,0,12655,6571214,0.000,79093.750,41070087.500
1782569629218,0,0,12655,6571214,0.000,79093.750,41070087.500
1782569629249,0,0,12655,9310744,0.000,79093.750,58192150.000
1782569629272,0,0,12655,9310744,0.000,79093.750,58192150.000
1782569629297,0,0,12655,9310744,0.000,79093.750,58192150.000
1782569629348,0,0,12655,11593076,0.000,79093.750,72456725.000
1782569629364,0,0,12655,11593076,0.000,79093.750,72456725.000
1782569629385,0,0,12655,11593076,0.000,79093.750,72456725.000
1782569629420,0,0,12655,10281286,0.000,79093.750,64258037.500
1782569629446,0,0,12655,10281286,0.000,79093.750,64258037.500
1782569629499,0,0,12655,10281286,0.000,79093.750,64258037.500
1782569629540,0,0,12655,8438728,0.000,79093.750,52742050.000
1782569629561,0,0,12655,8438728,0.000,79093.750,52742050.000
1782569630437,0,0,12655,8438728,0.000,79093.750,52742050.000
1782569630471,0,0,3127,8438728,0.000,19543.750,52742050.000
1782569630518,0,0,11757,10290240,0.000,73481.250,64314000.000
1782569630540,0,0,11757,10290240,0.000,73481.250,64314000.000
1782569630569,0,0,11757,6373976,0.000,73481.250,39837350.000
1782569630588,0,0,11757,6373976,0.000,73481.250,39837350.000
1782569630610,0,0,11757,6373976,0.000,73481.250,39837350.000
1782569630657,0,0,11757,6567808,0.000,73481.250,41048800.000
1782569630672,0,0,11757,6567808,0.000,73481.250,41048800.000
1782569630685,0,0,11757,6567808,0.000,73481.250,41048800.000
1782569630752,0,0,11757,6376310,0.000,73481.250,39851937.500
1782569630764,0,0,11757,6376310,0.000,73481.250,39851937.500
1782569630813,0,0,11757,6544960,0.000,73481.250,40906000.000
1782569630832,0,0,11757,6544960,0.000,73481.250,40906000.000
1782569630851,0,0,11757,6544960,0.000,73481.250,40906000.000
1782569630911,0,0,11757,6516886,0.000,73481.250,40730537.500
1782569630930,0,0,11757,6516886,0.000,73481.250,40730537.500
1782569630960,0,0,11757,6516886,0.000,73481.250,40730537.500
1782569631002,0,0,11757,7678792,0.000,73481.250,47992450.000
1782569631020,0,0,11757,7678792,0.000,73481.250,47992450.000
1782569631033,0,0,11757,7678792,0.000,73481.250,47992450.000
1782569631082,0,0,11757,10353506,0.000,73481.250,64709412.500
1782569631101,0,0,11757,10353506,0.000,73481.250,64709412.500
1782569631136,0,0,11757,10353506,0.000,73481.250,64709412.500
1782569631213,0,0,11757,9155922,0.000,73481.250,57224512.500
1782569631233,0,0,11757,9155922,0.000,73481.250,57224512.500
1782569631249,0,0,11757,9155922,0.000,73481.250,57224512.500
1782569631279,0,0,11757,10303450,0.000,73481.250,64396562.500
1782569631298,0,0,11757,10303450,0.000,73481.250,64396562.500
1782569631320,0,0,11757,10303450,0.000,73481.250,64396562.500
1782569631338,0,0,11757,10303450,0.000,73481.250,64396562.500
1782569631387,0,0,11757,9539228,0.000,73481.250,59620175.000
1782569631429,0,0,11757,9539228,0.000,73481.250,59620175.000
1782569631444,0,0,11757,9539228,0.000,73481.250,59620175.000
1782569631486,0,0,11757,11639890,0.000,73481.250,72749312.500
1782569631513,0,0,11757,11639890,0.000,73481.250,72749312.500
1782569631535,0,0,11757,11639890,0.000,73481.250,72749312.500
1782569631576,0,0,11757,10519528,0.000,73481.250,65747050.000
1782569631590,0,0,11757,10519528,0.000,73481.250,65747050.000
1782569632156,0,0,11757,10519528,0.000,73481.250,65747050.000
1782569632190,0,0,11757,6592274,0.000,73481.250,41201712.500
1782569632211,0,0,11757,6592274,0.000,73481.250,41201712.500
1782569632226,0,0,11757,6592274,0.000,73481.250,41201712.500
1782569632261,0,0,11757,6515644,0.000,73481.250,40722775.000
1782569632276,0,0,11757,6515644,0.000,73481.250,40722775.000
1782569632291,0,0,11757,6515644,0.000,73481.250,40722775.000
1782569632326,0,0,11757,6413496,0.000,73481.250,40084350.000
1782569632339,0,0,11757,6413496,0.000,73481.250,40084350.000
1782569632353,0,0,11757,6413496,0.000,73481.250,40084350.000
1782569632380,0,0,11757,6537340,0.000,73481.250,40858375.000
1782569632406,0,0,11757,6537340,0.000,73481.250,40858375.000
1782569632426,0,0,11757,6537340,0.000,73481.250,40858375.000
1782569632466,0,0,11757,12646734,0.000,73481.250,79042087.500
1782569632480,0,0,11757,12646734,0.000,73481.250,79042087.500
1782569632497,0,0,11757,12646734,0.000,73481.250,79042087.500
1782569632531,0,0,11757,10464596,0.000,73481.250,65403725.000
1782569632556,0,0,11757,10464596,0.000,73481.250,65403725.000
1782569632573,0,0,11757,10464596,0.000,73481.250,65403725.000
1782569633230,0,0,11757,10042914,0.000,73481.250,62768212.500
1782569633244,0,0,11757,10042914,0.000,73481.250,62768212.500
1782569633261,0,0,11757,10042914,0.000,73481.250,62768212.500
1782569633306,0,0,96038,8310886,0.000,600237.500,51943037.500
1782569633323,0,0,96038,8310886,0.000,600237.500,51943037.500
1782569633340,0,0,96038,8310886,0.000,600237.500,51943037.500
1782569633390,0,0,96038,6594736,0.000,600237.500,41217100.000
1782569633409,0,0,96038,6594736,0.000,600237.500,41217100.000
1782569633427,0,0,96038,6594736,0.000,600237.500,41217100.000
1782569633462,0,0,96038,6413744,0.000,600237.500,40085900.000
1782569633491,0,0,96038,6413744,0.000,600237.500,40085900.000
1782569633508,0,0,96038,6413744,0.000,600237.500,40085900.000
1782569633540,0,0,96038,6642786,0.000,600237.500,41517412.500
1782569633554,0,0,96038,6642786,0.000,600237.500,41517412.500
1782569633571,0,0,99174,6642786,0.000,619837.500,41517412.500
1782569633608,0,0,99174,12229124,0.000,619837.500,76432025.000
1782569633626,0,0,99174,12229124,0.000,619837.500,76432025.000
1782569633641,0,0,99174,12229124,0.000,619837.500,76432025.000
1782569633681,0,0,99174,10469178,0.000,619837.500,65432362.500
1782569633708,0,0,99174,10469178,0.000,619837.500,65432362.500
1782569633725,0,0,99174,10469178,0.000,619837.500,65432362.500
1782569633738,0,0,101720,10469178,0.000,635750.000,65432362.500
1782569633765,0,0,4019,13299574,0.000,25118.750,83122337.500
1782569634387,0,0,4019,13299574,0.000,25118.750,83122337.500
1782569634407,0,0,4019,13299574,0.000,25118.750,83122337.500
1782569634444,0,0,4019,6503478,0.000,25118.750,40646737.500
1782569634460,0,0,4019,6503478,0.000,25118.750,40646737.500
1782569634473,0,0,4019,6503478,0.000,25118.750,40646737.500
1782569634505,0,0,4019,6411830,0.000,25118.750,40073937.500
1782569634525,0,0,4019,6411830,0.000,25118.750,40073937.500
1782569634575,0,0,4019,6710816,0.000,25118.750,41942600.000
1782569634604,0,0,4019,6710816,0.000,25118.750,41942600.000
1782569634623,0,0,4019,6710816,0.000,25118.750,41942600.000
1782569634644,0,0,4019,6710816,0.000,25118.750,41942600.000
1782569634679,0,0,4019,25386818,0.000,25118.750,158667612.500
1782569634698,0,0,4019,25386818,0.000,25118.750,158667612.500
1782569634716,0,0,4019,25386818,0.000,25118.750,158667612.500
1782569634755,0,0,4341,10764204,0.000,27131.250,67276275.000
1782569634771,0,0,2807,10764204,0.000,17543.750,67276275.000
1782569634787,0,0,4417,10764204,0.000,27606.250,67276275.000
1782569634813,0,0,12517,10764204,0.000,78231.250,67276275.000
1782569634840,0,0,12517,12352420,0.000,78231.250,77202625.000
1782569634858,0,0,12517,12352420,0.000,78231.250,77202625.000
1782569635555,0,0,12517,12352420,0.000,78231.250,77202625.000
1782569635585,0,0,12517,7040576,0.000,78231.250,44003600.000
1782569635597,0,0,12517,7040576,0.000,78231.250,44003600.000
